team_abbreviation_home,team_abbreviation_away,season_type,label,min_avg5,fg_pct_home_avg5,fg3_pct_home_avg5,ft_pct_home_avg5,oreb_home_avg5,dreb_home_avg5,reb_home_avg5,ast_home_avg5,stl_home_avg5,blk_home_avg5,tov_home_avg5,pf_home_avg5,pts_home_avg5,home_wl_pre5,fg_pct_away_avg5,fg3_pct_away_avg5,ft_pct_away_avg5,oreb_away_avg5,dreb_away_avg5,reb_away_avg5,ast_away_avg5,stl_away_avg5,blk_away_avg5,tov_away_avg5,pf_away_avg5,pts_away_avg5,away_wl_pre5
MIN,MEM,Pre Season,0,240.0,0.4232000000000002,0.3269999999999999,0.6792,10.6,35.2,45.8,22.6,8.8,4.2,15.8,20.4,107.2,LLWLW,0.4312,0.3166,0.7462,9.8,33.0,42.8,25.0,8.0,6.2,15.6,27.2,111.0,LWWWW
SAS,LAL,Regular Season,0,245.0,0.4705999999999999,0.3536,0.6906000000000001,11.0,35.4,46.4,30.4,8.6,4.8,12.2,21.0,117.2,LWLWL,0.3974000000000001,0.3022,0.6920000000000001,11.6,36.0,47.6,21.6,8.2,4.8,20.2,19.6,99.4,LWWWW
LAL,POR,Pre Season,0,245.0,0.4596000000000001,0.3334000000000001,0.6814,8.2,36.0,44.2,19.2,9.6,4.6,14.8,24.6,106.2,WWWLL,0.402,0.3774,0.7322000000000001,10.6,29.0,39.6,21.4,8.2,2.8,14.6,22.0,101.0,LLWWW
LAL,POR,Regular Season,0,245.0,0.5344,0.4296,0.7250000000000001,13.2,30.0,43.2,32.0,7.0,6.0,15.8,21.6,121.6,WWWLL,0.4,0.5,0.768,16.2,29.4,45.6,18.6,7.2,5.0,17.0,24.2,97.0,LLWWW
LAC,POR,Regular Season,0,245.0,0.4896,0.3502,0.7146,11.2,29.0,40.2,20.4,8.2,4.6,15.4,24.8,103.2,WWWLL,0.424,0.3318,0.7138,12.4,30.6,43.0,16.4,6.8,6.6,14.6,22.2,87.4,LLWWW
DEN,ORL,Regular Season,1,240.0,0.442,0.2186,0.7176,16.6,32.8,49.4,17.0,6.8,7.0,14.2,23.6,100.2,WWWLW,0.4954,0.2944,0.682,14.0,29.6,43.6,29.6,7.6,6.4,16.8,26.4,108.8,WWLWW
LAC,DET,Regular Season,0,240.0,0.3982,0.2168,0.7618,10.8,28.0,38.8,20.6,6.6,2.8,13.6,22.4,87.6,WWWLL,0.4606,0.3696,0.8126,11.0,32.8,43.8,24.2,6.0,4.4,11.4,23.0,102.0,WWWLW
ORL,DAL,Regular Season,0,240.0,0.4844,0.3855999999999999,0.7577999999999999,10.6,32.0,42.6,18.2,3.2,6.2,14.0,19.4,100.8,WWWLL,0.4575999999999999,0.3414,0.6961999999999999,14.4,25.6,40.0,19.0,7.8,5.4,14.2,20.6,95.0,WLWWW
CHI,NYK,Regular Season,1,245.0,0.4958,0.4146000000000001,0.7368,13.4,28.8,42.2,26.4,10.2,6.0,15.0,22.6,105.6,LLWLW,0.461,0.251,0.7106,14.4,30.6,45.0,20.6,8.8,3.8,18.0,21.2,98.2,WLWWW
LAL,DAL,Regular Season,0,240.0,0.4628000000000001,0.3378000000000001,0.787,12.6,33.2,45.8,21.8,8.8,3.6,18.4,22.6,109.4,WWWLL,0.4532,0.3038,0.7085999999999999,9.0,40.6,49.6,26.4,7.0,6.0,15.4,19.4,101.6,WLWWW
PHI,MIL,Regular Season,1,240.0,0.454,0.275,0.7788,10.8,24.6,35.4,19.8,8.2,3.6,12.4,22.0,95.8,WWLWL,0.4372000000000001,0.3571999999999999,0.7470000000000001,10.6,28.2,38.8,20.4,7.6,3.4,12.6,24.2,97.4,LLWWW
PHX,LAC,Regular Season,0,240.0,0.4358000000000001,0.3094,0.736,10.0,31.0,41.0,18.0,8.6,4.2,16.0,19.0,93.0,WWWWL,0.4426000000000001,0.3589999999999999,0.7482,9.4,37.0,46.4,23.8,5.8,3.2,15.6,19.4,92.4,WLLWW
PHX,SAS,Regular Season,0,240.0,0.424,0.3826,0.7836000000000001,10.6,34.4,45.0,18.6,6.2,2.6,15.8,23.0,97.2,WWWWL,0.4396000000000001,0.329,0.7924,8.8,33.8,42.6,25.6,10.0,6.2,16.6,20.2,100.6,WWLWL
PHX,MEM,Regular Season,0,240.0,0.455,0.3410000000000001,0.7697999999999999,9.4,31.4,40.8,20.2,7.6,5.4,12.6,22.0,103.4,WWWWL,0.3676,0.3044,0.646,11.8,27.6,39.4,19.2,9.6,5.2,18.0,20.6,80.4,LWWWW
IND,UTH,Regular Season,1,245.0,0.5006,0.3558,0.8312000000000002,14.0,26.0,40.0,28.0,7.8,2.8,11.6,23.6,112.0,LLWLL,0.449,0.1,0.7408,15.8,24.2,40.0,23.8,12.2,7.2,17.2,25.8,102.8,WLWWL
DAL,LAC,Regular Season,0,240.0,0.4894,0.4109999999999999,0.775,9.6,38.6,48.2,26.4,7.6,4.6,12.6,18.8,122.2,LLWLL,0.4590000000000001,0.3572000000000001,0.7204,10.0,34.6,44.6,21.2,6.4,4.0,15.0,24.8,110.4,WLLWW
NJN,PHI,Pre Season,0,240.0,0.4248,0.3441999999999999,0.719,8.2,32.2,40.4,20.2,7.6,4.4,18.4,22.4,86.4,LLLLL,0.4444,0.376,0.7896,11.0,27.2,38.2,18.4,8.8,3.8,16.0,25.4,98.4,LLWLW
MIN,UTH,Regular Season,0,240.0,0.422,0.3477999999999999,0.783,11.2,25.2,36.4,20.4,8.0,4.4,17.2,23.2,85.4,LLWLW,0.4431999999999999,0.3494,0.7962,14.2,23.2,37.4,21.8,7.4,2.8,16.0,23.0,102.6,WLWWL
TOR,LAL,Regular Season,0,245.0,0.4564,0.3148000000000001,0.7128,13.2,31.6,44.8,21.6,6.2,3.4,10.8,19.4,108.8,LWWWW,0.4656000000000001,0.327,0.7424000000000001,16.4,31.6,48.0,27.4,9.4,7.6,11.6,19.4,116.8,LWWWW
GSW,LAC,Pre Season,1,240.0,0.4254,0.3712,0.7988000000000001,11.0,28.2,39.2,19.8,6.4,6.2,11.6,21.4,99.4,WLLWW,0.4456,0.3396,0.675,10.4,29.6,40.0,21.0,6.6,4.4,16.4,24.0,93.6,WLLWW
IND,NOH,Pre Season,0,240.0,0.4309999999999999,0.3672000000000001,0.7282,11.2,35.2,46.4,22.2,6.4,7.4,15.2,22.2,104.6,LLWLL,0.4466,0.3116,0.8006,8.4,33.0,41.4,15.0,8.4,4.8,11.2,20.4,92.2,LWWWL
ORL,CHA,Regular Season,0,240.0,0.442,0.3507999999999999,0.7914,8.4,33.4,41.8,21.4,7.4,6.6,17.0,17.4,101.2,WWWLL,0.4806000000000001,0.3593999999999999,0.7796,9.6,37.8,47.4,25.4,4.8,7.6,18.0,22.2,113.8,LWLLL
WAS,CHA,Regular Season,0,245.0,0.436,0.1804000000000001,0.8013999999999999,12.2,27.2,39.4,18.6,5.4,5.8,16.2,24.0,88.4,WLLWL,0.4942,0.2960000000000001,0.8506,10.4,31.4,41.8,21.2,5.8,5.0,11.2,22.6,112.8,LWLLL
HOU,DAL,Regular Season,1,240.0,0.4544,0.2384,0.7096,13.8,34.4,48.2,24.0,9.0,6.2,20.0,24.6,100.2,LLWLW,0.4222,0.35,0.7536,13.8,26.4,40.2,18.4,10.2,4.2,17.6,22.8,95.4,WLWWW
NYK,SAS,Regular Season,0,240.0,0.4752,0.2808000000000001,0.6760000000000002,12.4,31.6,44.0,19.4,6.4,2.0,19.0,26.8,105.6,WWLWW,0.4486,0.2964,0.8074,12.4,30.0,42.4,20.0,6.2,3.0,19.0,21.2,93.0,WWLWL
MIN,UTA,Regular Season,1,240.0,0.4548000000000002,0.3903999999999999,0.7068,11.2,36.8,48.0,24.6,8.4,3.8,13.6,21.0,107.8,LLWLW,0.4670000000000001,0.3994,0.7060000000000001,10.0,28.0,38.0,21.4,6.4,5.6,18.2,21.4,94.0,WLWWW
IND,ORL,Regular Season,1,240.0,0.5278,0.3694,0.8394,11.2,36.2,47.4,35.4,8.4,7.8,16.6,26.0,116.0,LLWLL,0.4702,0.3031999999999999,0.7678,13.4,30.8,44.2,23.4,6.2,5.8,15.2,25.0,107.0,WWLWW
PHX,MIA,Regular Season,1,240.0,0.4828,0.272,0.7454,9.6,30.0,39.6,21.4,10.0,5.6,14.6,23.8,95.2,WWWWL,0.3736,0.3432000000000001,0.758,15.8,28.0,43.8,16.2,8.6,4.2,13.6,20.4,90.2,WLWLW
MIN,CHA,Regular Season,1,240.0,0.4684000000000002,0.3931999999999999,0.7428000000000001,13.2,34.4,47.6,26.0,8.4,6.2,13.6,18.0,114.4,LLWLW,0.469,0.3364,0.9096,9.2,33.2,42.4,24.4,6.2,4.0,13.2,19.4,108.8,LWLLL
NJN,MIN,Regular Season,0,240.0,0.4187999999999999,0.2857999999999999,0.764,19.2,27.6,46.8,21.0,10.2,11.2,15.8,22.0,97.6,LLLLL,0.4655999999999999,0.4032,0.8008000000000001,11.6,28.8,40.4,21.4,9.0,9.2,18.4,23.0,100.4,LLWWW
LAL,DAL,Regular Season,1,240.0,0.5392,0.4854000000000001,0.8423999999999999,12.0,38.6,50.6,30.6,6.6,5.8,17.4,20.4,118.4,WWWLL,0.425,0.182,0.7804,15.2,27.2,42.4,20.0,8.4,4.8,16.2,22.8,98.4,WLWWW
MIL,POR,Regular Season,0,240.0,0.4082,0.3922,0.7684,14.2,29.4,43.6,20.4,7.6,2.6,12.0,23.4,93.8,WLLWL,0.4378,0.3760000000000001,0.7814000000000001,14.8,29.8,44.6,21.4,9.2,5.0,14.4,21.4,103.2,LLWWW
PHI,MIL,Regular Season,0,250.0,0.492,0.3902,0.7414,10.4,40.0,50.4,26.2,9.6,7.2,14.6,21.6,119.8,WWLWL,0.466,0.277,0.7242,12.8,33.0,45.8,25.8,6.0,4.0,10.6,23.0,114.4,LLWWW
POR,TOR,Regular Season,0,240.0,0.4654,0.3254000000000002,0.773,10.2,34.8,45.0,22.8,7.4,6.0,13.2,21.6,105.4,LLLLL,0.4548,0.3823999999999999,0.749,9.2,30.6,39.8,18.0,9.4,6.6,13.0,17.8,104.2,WLLWW
MIL,IND,Regular Season,0,240.0,0.4562,0.2696,0.7434000000000001,14.2,26.6,40.8,26.2,7.0,4.2,13.8,20.4,100.2,WLLWL,0.4622,0.2666,0.7712,11.6,29.8,41.4,27.4,12.0,7.6,18.8,24.4,102.4,LWWWL
DEN,LAC,Regular Season,1,240.0,0.4102,0.2882,0.7116,13.8,31.6,45.4,17.8,6.0,5.0,14.0,24.6,89.8,WWWLW,0.3854,0.1936,0.7447999999999999,16.4,33.6,50.0,19.0,6.8,6.8,16.8,25.2,87.6,WLLWW
LAC,SAS,Regular Season,1,240.0,0.5134000000000001,0.368,0.6922,10.2,35.6,45.8,28.8,9.4,6.8,13.2,18.8,111.2,WWWLL,0.4215999999999999,0.3006,0.8526,11.2,32.0,43.2,23.6,7.2,5.2,12.4,20.6,95.4,WWLWL
WAS,HOU,Regular Season,0,240.0,0.439,0.3036000000000001,0.7367999999999999,10.0,30.4,40.4,21.0,9.6,2.0,17.2,19.8,100.4,WLLWL,0.4854,0.259,0.8678000000000001,9.8,32.6,42.4,21.0,7.0,3.8,14.6,20.0,100.8,WWWLL
SAC,NOP,Regular Season,0,240.0,0.4496000000000001,0.3532,0.7819999999999999,13.0,32.6,45.6,18.6,7.8,4.8,17.6,21.8,103.8,LWWLL,0.448,0.4014,0.7090000000000001,15.8,31.2,47.0,19.0,9.2,6.2,14.2,19.4,104.2,LLWLW
MIL,SAS,Regular Season,0,250.0,0.4417999999999999,0.4184,0.7978,13.8,30.4,44.2,20.6,9.4,3.6,15.2,22.4,96.8,WLLWL,0.4269999999999999,0.4196000000000001,0.7148000000000001,14.6,20.4,35.0,20.2,8.8,5.4,18.0,28.6,92.4,WWLWL
GSW,BOS,Regular Season,0,240.0,0.4884,0.3681999999999999,0.7666000000000001,8.8,29.8,38.6,23.4,8.8,4.4,14.2,18.6,100.2,WLLWW,0.4612,0.3542,0.7942,10.6,30.4,41.0,19.6,10.2,6.2,12.8,19.2,95.4,WLWLL
IND,DET,Regular Season,1,245.0,0.4918,0.2838000000000001,0.7684,6.6,32.2,38.8,22.6,10.4,5.0,10.6,20.0,108.2,LLWLL,0.4528,0.3272,0.6914,7.8,33.0,40.8,20.2,6.2,6.0,13.6,16.6,97.8,WWWLW
SAS,POR,Regular Season,1,240.0,0.503,0.4456,0.7592000000000001,9.8,30.6,40.4,24.6,9.8,5.4,13.8,16.4,106.0,LWLWL,0.4780000000000001,0.2969999999999999,0.6916,8.8,32.8,41.6,16.8,3.6,3.6,13.2,23.0,94.2,LLWWW
PHX,POR,Regular Season,1,240.0,0.4814,0.3744,0.736,11.0,32.8,43.8,17.6,4.2,5.2,16.0,17.0,97.4,WWWWL,0.407,0.3754,0.8013999999999999,15.6,31.6,47.2,17.6,4.4,3.6,18.6,26.8,94.4,LLWWW
NJN,UTH,Regular Season,0,240.0,0.4316,0.3535999999999999,0.7754,18.4,29.8,48.2,24.8,8.6,8.2,14.6,22.0,103.4,LLLLL,0.4077999999999999,0.381,0.7966,8.6,24.6,33.2,17.6,9.0,2.8,12.0,23.2,82.4,WLWWL
BOS,DAL,Regular Season,0,245.0,0.4366,0.3568000000000001,0.6958,10.6,31.0,41.6,22.6,10.6,3.8,17.0,21.2,96.6,WLLWL,0.4664,0.3318,0.6976,8.4,30.0,38.4,19.4,8.0,5.0,14.4,25.6,97.8,WLWWW
CHI,SAS,Regular Season,1,240.0,0.4208,0.2458000000000001,0.8298,14.2,35.4,49.6,22.8,9.6,7.4,14.2,18.4,102.4,LLWLW,0.4714,0.4037999999999999,0.7572,7.8,33.0,40.8,21.2,8.0,5.6,13.2,17.6,99.8,WWLWL
ATL,DET,Regular Season,0,245.0,0.4408000000000001,0.3666000000000001,0.7891999999999999,14.4,29.2,43.6,22.2,7.4,3.2,14.4,24.2,93.8,WLWLL,0.4896,0.4192,0.6824,12.4,33.2,45.6,24.6,7.8,4.6,14.4,19.2,97.4,WWWLW
NYK,ATL,Regular Season,1,240.0,0.4578,0.3666,0.6372,13.4,27.4,40.8,24.4,9.2,4.4,17.2,27.2,95.4,WWLWW,0.4362,0.1972,0.688,16.4,29.4,45.8,23.2,7.0,2.8,17.6,24.4,105.6,LWWWL
MIL,CLE,Regular Season,1,240.0,0.4558,0.3782,0.7748,12.0,29.0,41.0,17.4,6.8,2.8,17.8,21.2,88.4,WLLWL,0.4806,0.4641999999999999,0.7562,10.8,24.4,35.2,23.6,5.8,4.2,11.0,21.6,98.2,WLLWW
CLE,IND,Playoffs,0,240.0,0.446,0.3644,0.7305999999999999,8.6,35.6,44.2,20.2,8.2,3.4,14.4,16.2,101.4,WLLWL,0.4871999999999999,0.3848000000000001,0.7444000000000001,9.4,37.0,46.4,25.4,7.4,6.6,15.6,19.8,108.8,LWWWL
NYK,MIA,Regular Season,1,240.0,0.4602,0.3774,0.7946000000000001,11.8,30.4,42.2,15.8,7.2,3.4,18.0,19.2,99.0,WWLWW,0.4298,0.2936,0.7086,10.6,27.6,38.2,17.4,6.0,6.6,14.8,22.8,89.2,WLWLW
SAC,NOP,Regular Season,1,245.0,0.4756000000000002,0.3616,0.8230000000000001,10.0,34.4,44.4,26.4,7.4,4.2,13.8,24.6,117.4,LWWLL,0.4770000000000001,0.3532,0.7116,10.6,40.8,51.4,23.6,6.0,4.4,15.6,23.8,120.0,LLWLW
IND,PHX,Regular Season,1,245.0,0.4698,0.4168000000000001,0.8792,13.2,31.0,44.2,26.6,8.2,6.2,16.0,25.4,110.2,LLWLL,0.5002,0.409,0.7576,14.2,34.2,48.4,29.8,8.6,5.2,19.2,26.6,123.0,LLWWW
MIN,DAL,Regular Season,1,255.0,0.457,0.345,0.778,12.2,31.2,43.4,26.4,7.4,6.8,17.0,24.6,103.0,LLWLW,0.4568,0.2706,0.765,13.0,22.0,35.0,19.4,10.6,4.8,17.8,27.0,95.6,WLWWW
SAS,NOH,Pre Season,0,240.0,0.4684,0.4052,0.775,6.8,33.2,40.0,24.0,6.2,4.0,13.6,19.6,95.4,LWLWL,0.4344,0.4248000000000001,0.7924,13.4,28.6,42.0,22.2,6.4,3.4,13.0,24.8,100.8,LWWWL
MIN,SAN,Regular Season,0,240.0,0.4795999999999999,0.3434,0.76,13.6,24.8,38.4,27.2,5.0,8.0,12.4,21.0,101.6,LLWLW,0.44,0.2877999999999999,0.7736,15.6,24.8,40.4,19.2,9.4,4.6,13.4,19.4,97.8,WWLWL
POR,GSW,Regular Season,0,240.0,0.479,0.4038000000000001,0.6924,12.4,29.6,42.0,20.2,11.4,3.8,15.6,19.0,98.8,LLLLL,0.4652,0.4164,0.7404,8.0,29.8,37.8,22.0,10.6,4.8,13.0,16.0,96.8,LLWWW
PHX,CHI,Regular Season,0,250.0,0.4794,0.31,0.8154,15.6,27.0,42.6,25.6,7.6,5.6,16.2,26.4,123.4,WWWWL,0.525,0.3267999999999999,0.7268,13.8,30.2,44.0,29.0,10.0,6.6,14.2,20.8,115.8,LWLWL
BOS,NYK,Pre Season,0,250.0,0.4344,0.2270000000000001,0.7792,8.4,33.8,42.2,16.8,7.0,5.2,14.8,25.6,90.6,WLLWL,0.397,0.2593999999999999,0.7572,12.6,35.4,48.0,19.8,5.8,6.2,16.2,24.8,80.2,WLWWW
DAL,BKN,Regular Season,0,250.0,0.4572000000000001,0.3868,0.8138,12.8,33.0,45.8,23.6,7.8,4.8,13.8,21.6,109.4,LLWLL,0.4258,0.3676,0.792,10.6,27.0,37.6,18.6,10.4,3.6,13.6,23.0,97.6,LWLWW
WAS,NOP,Regular Season,1,250.0,0.4654000000000001,0.3450000000000001,0.72,11.8,28.8,40.6,22.4,8.8,5.8,15.4,18.6,102.2,WLLWL,0.4176,0.2212,0.8096,9.2,30.8,40.0,19.2,8.6,5.4,13.8,18.4,82.8,LLWLW
IND,BOS,Regular Season,1,240.0,0.542,0.3592000000000001,0.772,11.2,30.0,41.2,23.2,7.6,3.4,15.6,24.0,109.6,LLWLL,0.438,0.3508,0.7692,11.8,27.6,39.4,21.4,8.6,4.8,15.6,19.0,87.6,WLWLL
ORL,NOP,Regular Season,0,245.0,0.4184,0.2659999999999999,0.6963999999999999,9.8,35.0,44.8,18.0,6.8,5.0,14.8,18.0,95.8,WWWLL,0.4620000000000001,0.3604,0.6934000000000001,13.4,34.6,48.0,26.0,7.8,4.8,15.0,21.6,111.8,LLWLW
NYK,WAS,Pre Season,1,240.0,0.4442,0.3272000000000001,0.7938000000000001,10.4,30.6,41.0,21.2,7.4,2.8,16.2,20.6,101.8,WWLWW,0.4696000000000002,0.2868,0.7234,10.0,26.4,36.4,21.8,7.2,6.6,18.6,21.6,101.0,WWWWW
PHI,BOS,Playoffs,0,240.0,0.397,0.3198,0.7542,11.0,30.4,41.4,17.8,5.4,5.2,9.8,19.0,87.0,WWLWL,0.4128000000000001,0.2782,0.7658,13.8,29.8,43.6,18.2,4.2,5.8,14.2,17.8,87.4,WLWLL
ATL,DET,Regular Season,1,240.0,0.4710000000000001,0.421,0.8300000000000001,16.2,27.0,43.2,26.4,12.0,4.4,11.8,17.2,108.0,WLWLL,0.4594,0.1000000000000001,0.7238,14.8,35.4,50.2,21.0,9.0,5.2,18.8,23.6,97.6,WWWLW
WAS,ORL,Regular Season,0,245.0,0.4516,0.3164,0.6868000000000001,12.4,29.4,41.8,21.4,5.6,5.8,15.4,24.6,99.8,WLLWL,0.4834,0.3094,0.7342000000000001,12.8,21.6,34.4,22.8,9.0,2.8,12.8,24.8,104.4,WWLWW
ATL,CHH,Regular Season,0,240.0,0.4156000000000001,0.3584,0.7106,13.4,31.2,44.6,19.4,7.2,3.4,13.8,22.6,89.2,WLWLL,0.4198,0.2864000000000001,0.7306,10.0,28.8,38.8,18.0,6.4,3.2,13.6,21.6,87.6,WLWWL
DEN,NJN,Regular Season,0,240.0,0.4684,0.4038,0.7602,12.4,34.2,46.6,24.2,2.6,8.8,16.0,23.2,98.2,WWWLW,0.4444,0.3252,0.792,13.4,25.2,38.6,19.2,7.2,2.6,13.6,20.4,93.0,WWLWW
LAL,NYK,Regular Season,1,240.0,0.516,0.2638,0.8192,15.0,30.0,45.0,32.4,10.2,4.6,14.6,18.8,117.4,WWWLL,0.4714,0.4666,0.7378,13.8,25.2,39.0,22.8,10.6,7.0,20.0,33.8,106.8,WLWWW
IND,NYK,Regular Season,1,240.0,0.49,0.4526000000000001,0.8108000000000001,9.6,33.4,43.0,22.8,8.0,4.6,15.4,16.6,109.6,LLWLL,0.4276000000000001,0.3347999999999999,0.7516,9.0,30.8,39.8,20.4,5.8,3.4,12.4,25.2,99.4,WLWWW
BOS,LAL,Regular Season,0,240.0,0.5458000000000001,0.393,0.7656,9.0,29.4,38.4,33.4,9.0,4.6,12.4,20.6,119.4,WLLWL,0.4484,0.04,0.7826,12.8,30.2,43.0,24.4,7.2,3.6,16.0,29.4,101.6,LWWWW
NYK,ORL,Regular Season,1,240.0,0.4604,0.2818000000000001,0.7804,15.6,34.2,49.8,27.0,8.2,3.8,12.2,23.4,103.8,WWLWW,0.4622,0.4624,0.7664,15.2,26.8,42.0,23.2,6.2,3.8,14.2,20.4,98.6,WWLWW
DEN,CHI,Regular Season,0,240.0,0.4718,0.2286,0.813,15.2,28.6,43.8,25.4,8.6,5.2,14.4,23.4,121.2,WWWLW,0.4824,0.22,0.793,11.4,30.4,41.8,24.0,7.6,7.4,18.2,29.2,109.4,LWLWL
HOU,POR,Regular Season,0,245.0,0.4642,0.1299999999999999,0.683,16.6,30.0,46.6,29.8,9.8,8.6,14.8,24.2,107.6,LLWLW,0.4462,0.3334,0.7802,14.6,30.0,44.6,23.2,9.0,4.4,18.6,23.2,104.4,LLWWW
DET,BOS,Regular Season,1,240.0,0.4744,0.3166,0.6700000000000002,11.8,33.6,45.4,21.0,8.4,4.6,18.8,22.8,101.0,LLLLL,0.4374,0.3809999999999999,0.6586000000000001,12.2,29.4,41.6,23.0,9.4,4.2,18.4,22.8,96.2,WLWLL
MIA,CHH,Regular Season,0,240.0,0.4512,0.3548,0.7778,11.4,32.2,43.6,23.0,7.4,9.0,17.0,25.0,92.2,WLLLL,0.4252000000000001,0.2465999999999999,0.686,13.0,25.4,38.4,19.0,8.2,4.0,14.4,29.0,89.4,WLWWL
SAC,LAL,Regular Season,0,240.0,0.4422000000000001,0.2726,0.6772,10.6,30.8,41.4,19.0,7.0,3.4,14.2,18.6,101.0,LWWLL,0.4334,0.3356,0.7726,11.6,36.8,48.4,21.0,5.0,5.0,13.4,20.6,102.2,LWWWW
WAS,BOS,Regular Season,1,240.0,0.5406,0.3366,0.7886,11.6,29.0,40.6,22.2,8.6,4.0,17.6,23.2,112.6,WLLWL,0.4915999999999999,0.2088,0.7824,13.6,22.2,35.8,21.4,5.4,6.0,14.6,21.6,105.0,WLWLL
SAS,CLE,Regular Season,1,240.0,0.4648,0.407,0.6318,10.0,31.6,41.6,23.2,5.6,5.6,15.2,24.2,93.4,LWLWL,0.415,0.3192,0.6990000000000001,14.2,31.8,46.0,24.4,11.4,3.4,17.8,33.0,98.8,WLLWW
IND,ATL,Regular Season,0,240.0,0.4764,0.3380000000000001,0.8108000000000001,13.8,28.4,42.2,22.6,7.2,4.4,16.6,23.0,107.0,LLWLL,0.4702,0.2046,0.8426,14.8,31.4,46.2,23.8,12.0,8.4,16.8,20.2,119.4,LWWWL
GSW,SAS,Regular Season,0,240.0,0.4378,0.3166,0.7072,13.0,29.2,42.2,19.6,9.0,3.8,13.2,22.4,98.4,WLLWW,0.4392,0.3612,0.8160000000000001,13.4,32.2,45.6,22.2,9.4,4.0,11.8,20.4,110.2,WWLWL
CLE,TOR,Regular Season,1,240.0,0.5018,0.4092,0.7898,10.2,37.6,47.8,24.8,6.8,4.4,19.8,19.0,113.2,WLLWL,0.5076,0.4336000000000002,0.8342,7.4,37.0,44.4,24.6,4.6,5.0,9.0,17.2,121.0,WLLWW
CLE,LAL,Regular Season,0,240.0,0.4384,0.4024000000000001,0.8652000000000001,13.4,34.6,48.0,19.8,7.0,2.8,14.0,22.0,106.2,WLLWL,0.4508,0.3426000000000002,0.7522,11.8,30.4,42.2,26.0,8.0,4.8,15.2,21.0,102.6,LWWWW
IND,DET,Regular Season,0,240.0,0.5014000000000001,0.3654000000000001,0.817,13.8,30.2,44.0,33.8,9.8,3.8,17.0,26.8,111.6,LLWLL,0.4218,0.3644,0.7516,18.0,26.2,44.2,21.2,8.6,3.6,16.8,21.6,97.4,WWWLW
WAS,LAC,Regular Season,0,240.0,0.4564,0.4122,0.6956,11.2,31.0,42.2,22.2,6.2,7.8,17.2,24.6,94.8,WLLWL,0.4731999999999999,0.4474,0.8028000000000001,10.0,30.6,40.6,23.0,9.4,3.4,15.6,26.0,107.2,WLLWW
IND,LAC,Regular Season,0,240.0,0.4735999999999999,0.3456000000000001,0.734,7.8,33.4,41.2,20.0,9.0,5.0,15.4,19.4,103.8,LLWLL,0.4118000000000002,0.2856,0.6936,10.6,31.4,42.0,21.4,6.8,4.0,16.0,25.2,93.4,WLLWW
DAL,SAS,Regular Season,1,240.0,0.4753999999999999,0.346,0.8172,12.6,31.2,43.8,25.6,8.6,5.6,10.6,18.4,105.0,LLWLL,0.417,0.3184,0.763,11.6,38.2,49.8,23.2,6.2,6.8,15.2,21.6,89.6,WWLWL
UTA,NYK,Regular Season,1,240.0,0.4672,0.3822,0.6956,11.2,38.6,49.8,26.8,9.0,5.4,15.8,20.0,111.4,LLLLW,0.4682,0.3793999999999999,0.7592000000000001,8.0,35.0,43.0,22.6,5.6,4.2,15.2,19.8,107.4,WLWWW
LAL,DAL,Regular Season,0,240.0,0.4708000000000001,0.3282000000000001,0.7776,10.8,31.6,42.4,19.2,6.8,2.0,15.2,20.6,105.4,WWWLL,0.478,0.3482,0.7954,9.0,30.0,39.0,22.0,9.0,4.8,17.6,20.6,99.0,WLWWW
DET,LAC,Regular Season,1,240.0,0.4588,0.4035999999999999,0.6628000000000001,10.6,30.8,41.4,23.6,7.8,6.8,16.6,22.4,93.2,LLLLL,0.4196,0.3332,0.7264,10.0,29.8,39.8,16.4,8.8,3.6,19.0,20.8,81.2,WLLWW
PHX,ORL,Regular Season,1,240.0,0.5294000000000001,0.4656,0.758,13.2,30.8,44.0,29.4,10.2,6.0,14.4,22.0,125.2,WWWWL,0.5294000000000001,0.3727999999999999,0.7587999999999999,10.2,28.0,38.2,24.6,5.4,4.2,17.4,22.0,112.2,WWLWW
NJN,MIL,Regular Season,0,240.0,0.44,0.2293999999999999,0.7592000000000001,8.0,30.0,38.0,18.2,8.2,4.2,12.2,22.0,89.6,LLLLL,0.4998000000000001,0.4514,0.7418,14.4,28.4,42.8,19.0,8.8,2.6,13.4,19.0,111.2,LLWWW
CHI,CHA,Regular Season,0,240.0,0.4524,0.3450000000000001,0.7888000000000001,11.8,34.6,46.4,25.2,6.6,5.4,12.6,18.2,100.4,LLWLW,0.4356000000000001,0.25,0.7754000000000001,8.6,30.6,39.2,19.2,10.6,4.0,13.0,17.8,91.2,LWLLL
MIA,DAL,Regular Season,0,245.0,0.4735999999999999,0.0799999999999999,0.7005999999999999,14.0,31.6,45.6,27.0,9.6,5.2,20.4,23.6,101.2,WLLLL,0.4761999999999999,0.2538,0.6666000000000001,19.8,28.4,48.2,25.8,10.2,5.6,17.2,26.0,113.6,WLWWW
ATL,IND,Regular Season,0,240.0,0.5044,0.49,0.7242,15.8,32.0,47.8,28.4,8.0,7.8,12.8,22.8,114.8,WLWLL,0.5012000000000001,0.4082,0.8160000000000001,10.0,27.2,37.2,23.2,6.6,4.2,11.4,21.6,110.6,LWWWL
